date,amb_temp_max_c,amb_temp_min_c,amb_temp_avg_c,humidity,wind_gust_kph,blower_id,site_id,operational_class,max_op_ambient_temp_c,failure_threshold,max_op_rpm,daily_op_hours,cumulative_op_hours,daily_load_percent,rpm,dust_index,pressure_diff_psi,casing_temperature_c,vibration_mm_s,daily_degradation,degradation_index,maintenance_event,maintenance_threshold,health_score,maintenance_event_triggered,failure_event,RUL_days,maintenance_due_90d,previous_maintenance_event,maintenance_cycle,days_since_maintenance,cycle_start_cumulative_hours,hours_since_maintenance,Option_A_Full_Model_rf_predicted_RUL_days,Option_A_Full_Model_predicted_RUL_days,policy,policy_type,oem_interval_hours,policy_degradation_index,policy_health_score,policy_maintenance_event,policy_failure_event,policy_high_risk_day
2025-11-12,35.05555555555556,17.333333333333332,26.55555555555556,54.4,11.2,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.053522575547355,5067.743784282296,67.73847064562663,2032.154119368799,38.05,11.12457488276224,38.286632132536816,4.591392002671858,0.0048397788076938,0.4132878503942114,0,0.6630890655135662,58.67121496057885,0,0,122.25654744185508,1,0,2,64,4022.993072346116,1044.7507119361794,84.51517379645776,96.74215,OEM 4000h,OEM,4000,0.41328785039420934,58.671214960579064,0,0,0
2025-11-13,39.44444444444444,18.666666666666664,29.77777777777778,46.0,37.8,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.0,5080.743784282296,58.26942555196674,1748.082766559002,81.67,10.708669103637284,43.77317745137896,4.8143461182153935,0.0063718545019359,0.4196597048961473,0,0.6630890655135662,58.03402951038527,0,0,120.92880788041607,1,0,2,65,4022.993072346116,1057.7507119361794,79.8816129391359,84.20032,OEM 4000h,OEM,4000,0.41965970489614524,58.03402951038548,0,0,0
2025-11-14,24.55555555555556,17.555555555555557,21.05555555555556,74.2,30.0,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.0,5093.743784282296,63.37079029731605,1901.1237089194813,50.62,10.303961092937596,38.038090634259504,4.455394717400103,0.0055516049175936,0.4252113098137409,0,0.6630890655135662,57.47886901862592,0,0,119.7719883899006,1,0,2,66,4022.993072346116,1070.7507119361794,80.6797862705922,88.44697,OEM 4000h,OEM,4000,0.42521130981373884,57.47886901862611,0,0,0
2025-11-15,34.22222222222222,15.666666666666666,25.72222222222222,57.6,18.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.188763703748757,5108.9325479860445,71.39521852790631,2141.8565558371893,35.23,11.057515267956097,40.33029738000925,4.904913591215796,0.0053177307107159,0.4305290405244568,0,0.6630890655135662,56.94709594755432,0,0,118.66390259799314,1,0,2,67,4022.993072346116,1085.9394756399283,81.84929356792014,82.991035,OEM 4000h,OEM,4000,0.43052904052445473,56.94709594755453,0,0,0
2025-11-16,25.666666666666668,15.833333333333334,19.388888888888893,88.9,27.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.0,5121.9325479860445,73.93155475520027,2217.946642656008,39.37,10.745661912898813,34.45583733495312,5.3826846551291085,0.0063306200599476,0.4368596605844045,0,0.6630890655135662,56.314033941559536,0,0,117.34475529174529,1,0,2,68,4022.993072346116,1098.9394756399283,84.27164377099658,91.156204,OEM 4000h,OEM,4000,0.43685966058440234,56.31403394155976,0,0,0
2025-11-17,19.55555555555556,14.333333333333334,16.555555555555557,90.3,27.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.602099989867405,5137.534647975912,70.7561245311682,2122.683735935046,46.34,10.885409661987168,34.11059577400608,5.005307325410105,0.0055780547007953,0.4424377152851999,0,0.6630890655135662,55.75622847148001,0,0,116.18242430947528,1,0,2,69,4022.993072346116,1114.5415756297955,82.23677289371973,88.95573,OEM 4000h,OEM,4000,0.44243771528519765,55.75622847148023,0,0,0
2025-11-18,22.722222222222225,14.166666666666666,18.38888888888889,80.2,13.0,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.483586540543229,5151.018234516455,71.96854014780928,2159.0562044342782,32.16,10.24855202863604,31.960888526606887,4.234246600004297,0.0040247546743,0.4464624699594999,0,0.6630890655135662,55.35375300405001,0,0,115.34376328786358,1,0,2,70,4022.993072346116,1128.0251621703387,84.59869213802811,90.06265,OEM 4000h,OEM,4000,0.4464624699594977,55.35375300405023,0,0,0
2025-11-19,28.05555555555556,14.833333333333334,22.61111111111111,71.6,17.0,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,17.237305495921103,5168.255540012376,74.36880897367773,2231.0642692103315,38.81,11.511127992989056,40.02824061618484,5.1539392070882455,0.0056799932024742,0.4521424631619741,0,0.6630890655135662,54.78575368380258,0,0,114.16019080024031,1,0,2,71,4022.993072346116,1145.2624676662597,85.31269471896427,89.305305,OEM 4000h,OEM,4000,0.4521424631619719,54.78575368380281,0,0,0
2025-11-20,29.77777777777778,18.55555555555556,23.61111111111111,64.3,14.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,14.44529881890813,5182.700838831283,61.57041805144081,1847.1125415432243,34.19,9.45533718529494,37.14932146656773,4.7638781587144665,0.0042192569774963,0.4563617201394704,0,0.6630890655135662,54.36382798605296,0,0,113.2810002275119,1,0,2,72,4022.993072346116,1159.7077664851672,84.57489786590463,87.91044,OEM 4000h,OEM,4000,0.4563617201394682,54.36382798605318,0,0,0
2025-11-21,31.33333333333333,17.83333333333333,24.944444444444446,59.5,14.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.715431466341872,5196.4162702976255,62.25923975743887,1867.777192723166,31.96,10.00469961457647,40.09796505025369,4.325632473319981,0.0055019854057427,0.4618637055452131,0,0.6630890655135662,53.81362944547868,0,0,112.13452023688356,1,0,2,73,4022.993072346116,1173.423197951509,86.313150889389,87.490005,OEM 4000h,OEM,4000,0.4618637055452109,53.81362944547892,0,0,0
2025-11-22,32.666666666666664,18.5,25.944444444444443,57.1,15.4,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.421478734493109,5211.837749032118,64.2215375805174,1926.6461274155224,45.62,10.842179869155713,37.6168327968416,5.135370162914808,0.0047068592675666,0.4665705648127798,0,0.6630890655135662,53.34294351872202,0,0,111.1537252018156,1,0,2,74,4022.993072346116,1188.844676686002,85.96795468907224,86.27723,OEM 4000h,OEM,4000,0.4665705648127775,53.34294351872225,0,0,0
2025-11-23,35.833333333333336,18.277777777777786,27.38888888888889,49.8,17.2,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,17.94749375615992,5229.785242788278,77.01694392667072,2310.508317800122,56.54,11.53885533092235,43.59141855127489,5.580395762458674,0.005456489984702,0.4720270547974819,0,0.6630890655135662,52.79729452025181,0,0,110.0167253508172,1,0,2,75,4022.993072346116,1206.792170442162,82.55796042311883,82.78903,OEM 4000h,OEM,4000,0.4720270547974795,52.79729452025206,0,0,0
2025-11-24,35.333333333333336,19.111111111111114,27.38888888888889,55.0,25.7,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,14.815251483041775,5244.60049427132,71.86009016223589,2155.8027048670765,54.61,10.201598203551626,41.3688223392878,4.6796371475239695,0.0057353720803244,0.4777624268778063,0,0.6630890655135662,52.22375731221936,0,0,108.82161325145806,1,0,2,76,4022.993072346116,1221.6074219252037,83.06039772022488,84.093155,OEM 4000h,OEM,4000,0.47776242687780385,52.22375731221962,0,0,0
2025-11-25,26.22222222222222,18.444444444444443,22.444444444444446,77.0,23.7,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,18.54196365167591,5263.142457922996,72.33416631998512,2170.024989599553,56.55,11.378917887332294,41.16375542686251,5.222620871721171,0.0057721303156479,0.4835345571934542,0,0.6630890655135662,51.64654428065458,0,0,107.6188416295482,1,0,2,77,4022.993072346116,1240.14938557688,84.00134528237552,87.7055,OEM 4000h,OEM,4000,0.48353455719345173,51.64654428065483,0,0,0
2025-11-26,29.944444444444443,19.33333333333333,24.33333333333333,75.3,13.2,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.0875452070624,5276.230003130058,65.08072835671771,1952.4218507015312,25.99,9.722227855777518,38.99852071646068,4.348273463066546,0.005695390792115,0.4892299479855693,0,0.6630890655135662,51.07700520144307,0,0,106.43206065860024,1,0,2,78,4022.993072346116,1253.2369307839422,87.37283186058717,87.086555,OEM 4000h,OEM,4000,0.48922994798556674,51.07700520144333,0,0,0
2025-11-27,35.05555555555556,20.05555555555556,26.5,68.0,17.7,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.040646853609204,5289.270649983668,66.44884087521636,1993.465226256491,37.25,10.580296636676234,41.13723807865342,4.55122258648734,0.0059099841937353,0.4951399321793046,0,0.6630890655135662,50.48600678206954,0,0,105.20056364009211,1,0,2,79,4022.993072346116,1266.2775776375515,87.89491448845762,85.34916,OEM 4000h,OEM,4000,0.495139932179302,50.4860067820698,0,0,0
2025-11-28,25.83333333333333,20.05555555555556,22.55555555555556,88.2,13.9,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,14.955533385973062,5304.226183369641,69.80863986258431,2094.259195877529,17.12,9.717006401247737,37.84432996116835,5.083302531559621,0.0067186710581154,0.5018586032374202,0,0.6630890655135662,49.81413967625799,0,0,103.80055594038006,1,0,2,80,4022.993072346116,1281.233111023525,91.82897344005876,94.414894,OEM 4000h,OEM,4000,0.5018586032374174,49.814139676258264,0,0,0
2025-11-29,32.44444444444444,16.166666666666668,25.444444444444443,70.0,16.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.576875101863967,5319.803058471505,64.04142706038047,1921.2428118114144,34.52,10.839958715775069,38.01082653356092,4.501235045783358,0.0045550984034314,0.5064137016408516,0,0.6630890655135662,49.35862983591483,0,0,102.85138417968685,1,0,2,81,4022.993072346116,1296.809986125389,88.30652454505517,89.037674,OEM 4000h,OEM,4000,0.5064137016408488,49.358629835915124,0,0,0
2025-11-30,26.444444444444443,19.66666666666667,23.55555555555556,69.6,28.9,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.910629042051355,5336.713687513557,62.92668782333858,1887.8006347001567,57.16,10.61887803391752,33.532108543887546,5.139894755006112,0.0057557826373393,0.512169484278191,0,0.6630890655135662,48.7830515721809,0,0,101.65201901648084,1,0,2,82,4022.993072346116,1313.7206151674404,85.81853694425165,84.15618,OEM 4000h,OEM,4000,0.5121694842781881,48.78305157218119,0,0,0
2025-12-01,27.722222222222225,18.833333333333336,22.944444444444443,70.5,15.7,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.441356093536758,5352.155043607093,70.2219368179726,2106.658104539178,35.22,10.77831847186384,37.68559022130814,5.184474958612585,0.0049252378813895,0.5170947221595805,0,0.6630890655135662,48.29052778404195,0,0,100.6257191876583,1,0,2,83,4022.993072346116,1329.1619712609768,89.5170345251685,87.26827,OEM 4000h,OEM,4000,0.5170947221595776,48.29052778404224,0,0,0
2025-12-02,30.944444444444443,17.444444444444443,24.61111111111111,66.5,13.4,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.514799305288104,5367.669842912381,66.19434736705485,1985.8304210116453,32.93,10.082762220013612,39.96064447087023,4.978890092586537,0.0062124144425235,0.5233071366021042,0,0.6630890655135662,47.66928633978959,0,0,99.33120305818808,1,0,2,84,4022.993072346116,1344.6767705662646,90.02298890201823,83.225235,OEM 4000h,OEM,4000,0.5233071366021012,47.669286339789885,0,0,0
2025-12-03,27.05555555555556,17.333333333333332,22.22222222222222,78.7,24.8,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.0,5380.669842912381,68.44851411002283,2053.4554233006847,57.52,11.55510168483358,35.282027670626924,4.811015337742276,0.0070135981830715,0.5303207347851757,0,0.6630890655135662,46.967926521482426,0,0,97.86973971609956,1,0,2,85,4022.993072346116,1357.6767705662646,90.0698023062568,82.56123,OEM 4000h,OEM,4000,0.5303207347851726,46.96792652148274,0,0,0
2025-12-04,25.222222222222225,19.05555555555556,21.888888888888893,75.8,26.8,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,18.26701294794641,5398.936855860327,79.1077139517572,2373.231418552716,51.76,11.563725543834495,40.03016260112311,5.690254263801609,0.0064649044350048,0.5367856392201805,0,0.6630890655135662,46.32143607798195,0,0,96.52261081090089,1,0,2,86,4022.993072346116,1375.9437835142112,91.79847239142084,87.44723,OEM 4000h,OEM,4000,0.5367856392201774,46.321436077982256,0,0,0
2025-12-05,30.444444444444443,18.944444444444443,24.0,68.3,15.2,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,14.742473800588298,5413.679329660916,76.35678390757391,2290.703517227217,32.53,10.727445556594605,38.43669119333525,5.290307397815534,0.0059949480247517,0.5427805872449323,0,0.6630890655135662,45.72194127550677,0,0,95.2734093957061,1,0,2,87,4022.993072346116,1390.6862573147996,92.43892966299184,86.885414,OEM 4000h,OEM,4000,0.5427805872449291,45.72194127550709,0,0,0
2025-12-06,34.22222222222222,18.33333333333333,26.05555555555556,60.4,16.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.214501854353497,5429.893831515269,65.07177475399995,1952.1532426199983,42.28,10.02306908915053,39.53432806026178,4.599057097584814,0.0058423320823564,0.5486229193272887,0,0.6630890655135662,45.137708067271134,0,0,94.0560094324062,1,0,2,88,4022.993072346116,1406.900759169153,91.9509745823646,84.04813,OEM 4000h,OEM,4000,0.5486229193272855,45.137708067271454,0,0,0
2025-12-07,31.33333333333333,18.833333333333336,25.666666666666668,64.9,21.3,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.99428927462302,5445.888120789892,69.89984232937394,2096.995269881218,49.05,10.671474299908926,39.18973583029659,5.616209039144544,0.005818065385889,0.5544409847131777,0,0.6630890655135662,44.55590152868223,0,0,92.84366605866208,1,0,2,89,4022.993072346116,1422.895048443776,92.45249091570874,85.88344,OEM 4000h,OEM,4000,0.5544409847131745,44.555901528682554,0,0,0
2025-12-08,31.55555555555556,22.05555555555556,25.88888888888889,67.0,13.0,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,19.0,5464.888120789892,69.9527909433492,2098.583728300476,44.59,10.299041414038214,42.31772758771484,4.876400850397058,0.0056685533350678,0.5601095380482456,0,0.6630890655135662,43.98904619517544,0,0,91.66247736127264,1,0,2,90,4022.993072346116,1441.895048443776,94.03391299304116,87.336136,OEM 4000h,OEM,4000,0.5601095380482423,43.989046195175774,0,0,0
2025-12-09,35.44444444444444,20.72222222222222,28.277777777777786,55.6,15.7,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.0,5477.888120789892,66.24399786297221,1987.319935889166,33.65,10.510949751558735,40.45852980522451,5.208666209148243,0.0054810696611683,0.5655906077094139,0,0.6630890655135662,43.44093922905861,0,0,90.52035570329612,1,0,2,91,4022.993072346116,1454.895048443776,90.95635467900068,82.03363,OEM 4000h,OEM,4000,0.5655906077094106,43.44093922905894,0,0,0
2025-12-10,31.72222222222222,21.22222222222222,25.88888888888889,63.6,28.6,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.672446566429242,5493.560567356321,73.18657757826742,2195.597327348022,57.63,11.386758047893734,43.71666822193794,4.968151886928066,0.007014911098578,0.5726055188079919,0,0.6630890655135662,42.73944811920081,0,0,89.05861878153657,1,0,2,92,4022.993072346116,1470.5674950102052,91.56955934275588,80.1846,OEM 4000h,OEM,4000,0.5726055188079886,42.73944811920114,0,0,0
2025-12-11,27.27777777777777,19.05555555555556,23.38888888888889,69.4,25.5,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,18.747706183057293,5512.308273539379,68.72284113669188,2061.6852341007566,58.62,10.866372012325863,37.22230320270547,5.035954938713326,0.0060350557884155,0.5786405745964075,0,0.6630890655135662,42.13594254035925,0,0,87.80105988352088,1,0,2,93,4022.993072346116,1489.315201193263,94.22895336530156,88.14314,OEM 4000h,OEM,4000,0.5786405745964041,42.13594254035959,0,0,0
2025-12-12,29.77777777777778,20.666666666666668,24.83333333333333,72.2,13.4,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.0,5525.308273539379,65.31862012390953,1959.5586037172857,35.31,10.583049811532186,40.46607393939627,4.731203192535903,0.0069168474159553,0.5855574220123628,0,0.6630890655135662,41.44425779876372,0,0,86.35975704903042,1,0,2,94,4022.993072346116,1502.315201193263,89.0860330424875,81.7721,OEM 4000h,OEM,4000,0.5855574220123594,41.44425779876406,0,0,0
2025-12-13,34.833333333333336,20.55555555555556,27.722222222222225,59.4,17.0,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,14.674553107219786,5539.982826646599,74.13258510158201,2223.9775530474603,45.34,11.620488205764254,42.48595143228935,5.098836975903077,0.006975781327608,0.5925332033399708,0,0.6630890655135662,40.74667966600292,0,0,84.906173820192,1,0,2,95,4022.993072346116,1516.9897543004831,89.79109108935833,80.6708,OEM 4000h,OEM,4000,0.5925332033399674,40.74667966600326,0,0,0
2025-12-14,26.166666666666664,20.72222222222222,23.111111111111107,78.6,29.5,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.571373983703594,5555.554200630303,64.475851963156,1934.27555889468,48.35,10.32406865166598,38.49454279202739,5.199852669881043,0.0065279128033407,0.5990611161433116,0,0.6630890655135662,40.09388838566884,0,0,83.54591550293343,1,0,2,96,4022.993072346116,1532.561128284187,89.57800625189338,86.69291,OEM 4000h,OEM,4000,0.5990611161433081,40.09388838566919,0,0,0
2025-12-15,28.944444444444443,20.83333333333333,24.33333333333333,71.3,17.7,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.068433488153605,5571.6226341184565,63.784546406631286,1913.5363921989383,41.59,9.952606608449983,36.16731353915748,5.315146928718125,0.0049959985385939,0.6040571146819055,0,0.6630890655135662,39.594288531809454,0,0,82.50487087352967,1,0,2,97,4022.993072346116,1548.6295617723404,89.20392582049037,89.55126,OEM 4000h,OEM,4000,0.604057114681902,39.594288531809795,0,0,1
2025-12-16,32.833333333333336,20.55555555555556,26.83333333333333,62.7,14.8,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.20566290574378,5584.8282970242,76.78333380681579,2303.5000142044737,35.49,11.13025955257453,44.141390620787405,4.710797431234293,0.0053551753754503,0.6094122900573559,0,0.6630890655135662,39.058770994264414,0,0,81.38898252387115,1,0,2,98,4022.993072346116,1561.8352246780837,88.9459286131601,86.47368,OEM 4000h,OEM,4000,0.6094122900573523,39.05877099426477,0,0,1
2025-12-17,35.94444444444444,21.22222222222222,28.5,59.8,14.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,17.424650744035446,5602.252947768236,70.80114050304965,2124.0342150914894,36.27,10.38961812642984,44.13473995838719,4.6623397133322175,0.0053204130722233,0.6147327031295793,0,0.6630890655135662,38.52672968704207,0,0,80.2803377930409,1,0,2,99,4022.993072346116,1579.2598754221194,90.98771123826516,94.677536,OEM 4000h,OEM,4000,0.6147327031295756,38.52672968704244,0,0,1
2025-12-18,24.77777777777777,20.55555555555556,22.666666666666668,87.5,27.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.220569103400416,5615.473516871636,66.65036437396475,1999.5109312189425,45.53,10.00257376124697,38.421741451256,5.04456492783121,0.0061631781118727,0.620895881241452,0,0.6630890655135662,37.9104118758548,0,0,78.99608131781189,1,0,2,100,4022.993072346116,1592.48044452552,86.72842128073357,86.56469,OEM 4000h,OEM,4000,0.6208958812414483,37.91041187585517,0,0,1
2025-12-19,27.33333333333333,20.222222222222225,23.277777777777786,79.7,27.1,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,18.48105652543678,5633.954573397073,75.80956507273548,2274.2869521820644,55.53,12.31567579883362,40.766534141400015,5.14314855341163,0.0066913143959755,0.6275871956374276,0,0.6630890655135662,37.24128043625724,0,0,77.60177408137642,1,0,2,101,4022.993072346116,1610.9615010509565,94.71036536870032,91.79513,OEM 4000h,OEM,4000,0.6275871956374238,37.24128043625762,0,0,1
2025-12-20,26.83333333333333,21.55555555555556,23.72222222222222,89.4,21.5,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.510157120009376,5649.464730517082,65.14194531081931,1954.258359324579,41.19,10.134392282748486,36.21048640807261,4.622084400362349,0.0049788674662794,0.6325660631037071,0,0.6630890655135662,36.743393689629286,0,0,76.56429915094095,1,0,2,102,4022.993072346116,1626.4716581709658,88.56267078506075,87.22531,OEM 4000h,OEM,4000,0.6325660631037032,36.74339368962968,0,0,1
2025-12-21,27.16666666666667,21.666666666666668,23.88888888888889,88.1,22.8,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,13.19611794295367,5662.660848460036,70.4232076227877,2112.696228683631,39.06,10.432073087324795,38.20261620752408,5.306274223010003,0.0060743909153595,0.6386404540190667,0,0.6630890655135662,36.135954598093335,0,0,75.29854376881191,1,0,2,103,4022.993072346116,1639.6677761139194,87.59334459426258,91.31286,OEM 4000h,OEM,4000,0.6386404540190628,36.135954598093726,0,0,1
2025-12-22,24.33333333333333,20.83333333333333,22.05555555555556,95.1,25.9,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,18.65491062803576,5681.315759088071,69.94231787540913,2098.269536262274,47.66,10.985284720883657,37.56310389799976,4.9215559316832005,0.0063751367665552,0.6450155907856219,0,0.6630890655135662,35.49844092143781,0,0,73.97012026322683,1,0,2,104,4022.993072346116,1658.3226867419548,90.69023690635404,91.64511,OEM 4000h,OEM,4000,0.645015590785618,35.4984409214382,0,0,1
2025-12-23,26.166666666666664,20.666666666666668,22.77777777777778,93.0,18.8,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.289742673650014,5697.605501761721,70.61557754120501,2118.4673262361503,33.5,10.336167429171365,36.77988866162526,4.6507720926131295,0.0071390778778995,0.6521546686635215,0,0.6630890655135662,34.784533133647855,0,0,72.48251000348199,1,0,2,105,4022.993072346116,1674.6124294156048,89.88887921840258,90.34701,OEM 4000h,OEM,4000,0.6521546686635175,34.78453313364825,0,0,1
2025-12-24,30.166666666666668,21.666666666666668,25.55555555555556,80.7,21.3,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.930221646884295,5714.535723408605,66.05965064892368,1981.7895194677103,35.74,10.84340348921381,39.17888941237141,4.89270281840659,0.0069385276426645,0.659093196306186,0,0.6630890655135662,34.0906803693814,0,0,71.03668953684941,1,0,2,106,4022.993072346116,1691.5426510624889,87.41306380784104,91.35262,OEM 4000h,OEM,4000,0.6590931963061819,34.09068036938181,0,0,1
2025-12-25,28.666666666666668,21.77777777777778,24.388888888888893,78.2,27.5,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,17.634102549005053,5732.16982595761,73.09813915213847,2192.9441745641543,44.52,10.251621639870317,37.95062733789017,5.060720807442956,0.0056535387311171,0.1329493470074606,1,0.6630890655135662,86.70506529925393,1,0,180.6722757715123,1,0,2,107,4022.993072346116,1709.1767536114935,88.92029240374825,92.1099,OEM 4000h,OEM,4000,0.664746735037299,33.525326496270104,0,0,1
2025-12-26,30.83333333333333,20.944444444444443,25.27777777777778,74.6,11.0,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,15.060073613924944,5747.229899571535,85.0,2550.0,30.2,11.215753308568503,43.96153375680854,5.540443394686837,0.0038944094429225,0.1368437564503831,0,0.6630890655135662,86.31562435496168,0,0,179.8607755270797,0,1,3,0,5747.229899571535,0.0,159.49417964169243,157.79932,OEM 4000h,OEM,4000,0.6686411444802215,33.13588555197785,0,0,1
2025-12-27,28.166666666666668,22.16666666666667,24.88888888888889,79.5,15.2,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,14.774260437467634,5762.004160009003,78.4741849859756,2354.225549579268,32.82,12.015149240064025,41.62448709027459,5.517194895736875,0.0048069694839227,0.1416507259343058,0,0.6630890655135662,85.83492740656942,0,0,178.85911995686934,0,0,3,1,5747.229899571535,14.774260437468,160.93418012965756,157.57698,OEM 4000h,OEM,4000,0.6734481139641442,32.655188603585586,0,0,1
2025-12-28,30.55555555555556,21.0,25.33333333333333,79.4,13.9,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.690100601487362,5778.69426061049,75.61458793090218,2268.437637927065,37.26,11.140555248823388,40.93544547810612,5.392073267853717,0.0034855607094721,0.145136286643778,0,0.6630890655135662,85.48637133562221,0,0,178.13281384828548,0,0,3,2,5747.229899571535,31.46436103895576,161.7407626690755,158.89192,OEM 4000h,OEM,4000,0.6769336746736163,32.30663253263837,0,0,1
2025-12-29,28.83333333333333,21.05555555555556,24.27777777777778,84.7,19.9,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,18.81053114884733,5797.504791759337,70.17615403859284,2105.2846211577853,35.04,10.737467732997567,40.89569351338744,4.629859115873561,0.0036093475937144,0.1487456342374925,0,0.6630890655135662,85.12543657625075,0,0,177.38071356261457,0,0,3,3,5747.229899571535,50.274892187802834,157.09795920639468,151.0565,OEM 4000h,OEM,4000,0.6805430222673308,31.94569777326692,0,0,1
2025-12-30,28.166666666666668,20.666666666666668,23.666666666666664,73.6,17.9,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,16.77201656749862,5814.276808326836,62.12573817045636,1863.7721451136904,41.3,9.930536474772708,35.68763261593344,4.871438567242228,0.003694693216123,0.1524403274536155,0,0.6630890655135662,84.75596725463845,0,0,176.61082932421326,0,0,3,4,5747.229899571535,67.04690875530105,161.19434596284415,157.97546,OEM 4000h,OEM,4000,0.6842377154834538,31.57622845165462,0,0,1
2025-12-31,30.55555555555556,18.55555555555556,24.27777777777778,70.7,13.9,ZG250_B022,Site_03,Medium Duty,48.9,1.0,3000,14.677717379458237,5828.954525706294,85.0,2550.0,30.5,11.880200638928567,41.85221201820925,5.678305622597606,0.0042127089396118,0.1566530363932274,0,0.6630890655135662,84.33469636067727,0,0,175.7330032033797,0,0,3,5,5747.229899571535,81.72462613475909,161.89297687945236,157.82266,OEM 4000h,OEM,4000,0.6884504244230656,31.154957557693443,0,0,1
2025-10-01,24.33333333333333,12.833333333333334,18.666666666666664,67.9,17.9,ZG250_B023,Site_03,Medium Duty,48.9,1.0,3000,13.595105555569168,4408.494601414956,67.89197599964318,2036.759279989296,39.13,11.446254799826711,34.97240820049626,4.692252265570369,0.003952907455931,0.3914146644172602,0,0.6,60.858533558273976,0,0,121.53827378366616,1,0,2,58,3482.556222300728,925.9383791142282,102.74251895836582,105.59879,OEM 4000h,OEM,4000,0.39141466441726014,60.85853355827398,0,0,0
2025-10-02,33.22222222222222,10.055555555555555,22.05555555555556,53.5,32.7,ZG250_B023,Site_03,Medium Duty,48.9,1.0,3000,18.62632242284324,4427.1209238378,72.20695704151241,2166.2087112453723,72.31,11.877761967320344,35.818541584369086,5.0642355480110695,0.004946262420171,0.3963609268374312,0,0.6,60.363907316256885,0,0,120.5504744380691,1,0,2,59,3482.556222300728,944.5647015370714,96.40033206700028,96.982445,OEM 4000h,OEM,4000,0.3963609268374311,60.36390731625689,0,0,0
2025-10-03,22.33333333333333,16.055555555555557,19.444444444444443,69.2,27.7,ZG250_B023,Site_03,Medium Duty,48.9,1.0,3000,13.640506983480318,4440.76143082128,84.16304193871392,2524.891258161417,54.32,12.543886463562892,33.99803133211756,5.3598381777299045,0.0047943290987284,0.4011552559361596,0,0.6,59.88447440638405,0,0,119.59301712100724,1,0,2,60,3482.556222300728,958.2052085205514,96.40827306828984,95.70435,OEM 4000h,OEM,4000,0.4011552559361595,59.884474406384044,0,0,0
