date,blower_id,site_id,operational_class,max_op_ambient_temp_c,min_op_ambient_temp_c,max_op_discharge_temp_c,max_op_pressure_diff_psi,service_interval_days,max_op_rpm,daily_op_hours,daily_load_percent,rpm,cumulative_op_hours,amb_temp_max_c,amb_temp_min_c,amb_temp_avg_c,humidity,wind_gust_kph,dust_index_raw,dust_index,pressure_diff_psi,casing_temperature_c,vibration_mm_s,daily_degradation,degradation_index,maintenance_event,health_score,RUL_days,failure_threshold,failure_event,maintenance_event_triggered,daily_degradation_rate
2025-05-16,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,77.8909464315472,2336.728392946416,2863.717012218319,25.444444444444443,14.166666666666666,18.88888888888889,70.4,10.5,0.23428771260628956,23.43,12.629316293746204,37.05994002342424,5.1415718711653975,0.005892776166030447,0.2900914968758214,0,70.99085031241785,1052.2929704881694,1.0,0,0,0.005892776166030456
2025-05-17,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.470270771175294,87.19459693215137,2615.837907964541,2885.187282989494,27.666666666666668,12.833333333333334,19.777777777777775,67.5,11.2,0.32345347015028747,32.35,13.589106214879466,36.38133038900726,5.31994961336676,0.006308975174987258,0.29640047205080866,0,70.35995279491914,1042.9412157220174,1.0,0,0,0.006308975174987241
2025-05-18,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.25718985184157,90.86688597526067,2726.0065792578202,2907.444472841336,29.944444444444443,13.61111111111111,20.72222222222222,64.5,11.0,0.35850950299789364,35.85,13.252279621131066,38.9672006887733,5.355600541088724,0.005656292397333072,0.3020567644481417,0,69.79432355518583,1034.5569285884708,1.0,0,0,0.0056562923973330625
2025-05-19,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.99509633753768,98.97711624184251,2969.3134872552755,2931.4395691788736,29.055555555555557,13.777777777777777,21.22222222222222,64.8,11.2,0.4184143223623671,41.84,13.830288733745377,40.520338209091044,6.011786964973411,0.00569638393831621,0.30775314838645795,0,69.2246851613542,1026.1132140124203,1.0,0,0,0.00569638393831623
2025-05-20,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,24.0,100.0,3000.0,2955.4395691788736,31.055555555555557,14.000000000000002,22.055555555555557,62.0,15.2,0.5389629645702079,53.9,13.673735581079175,42.189915998694055,6.09360397866776,0.005467757457197342,0.3132209058436553,0,68.67790941563447,1018.0083910511203,1.0,0,0,0.005467757457197353
2025-05-21,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.621614149913995,87.90086603293197,2637.025980987959,2977.0611833287876,30.944444444444443,13.444444444444446,23.055555555555557,39.8,28.2,0.7091395192828476,70.91,14.475730188997561,42.70739401987679,5.554098866365087,0.0060083373109727535,0.3192292431546281,0,68.07707568453719,1009.1022699258849,1.0,0,0,0.006008337310972778
2025-05-22,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.07323315977695,2342.1969947933085,2997.0611833287876,25.944444444444443,11.11111111111111,17.944444444444443,46.9,27.1,0.593081824157137,59.31,14.609198490503628,34.56691209348454,5.572557592252143,0.00526894929323352,0.3244981924478616,0,67.55018075521384,1001.2921390727848,1.0,0,0,0.005268949293233516
2025-05-23,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,70.07567603488084,2102.270281046425,3017.0611833287876,23.944444444444443,12.666666666666664,18.000000000000004,62.0,21.0,0.3787310192967679,37.87,12.039052978871098,34.71893692769271,5.229786711177553,0.005139883704725693,0.3296380761525873,0,67.03619238474128,993.6733213409125,1.0,0,0,0.0051398837047256785
2025-05-24,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.401567193515753,86.87398023640685,2606.2194070922055,3038.4627505223034,23.22222222222222,9.833333333333336,16.055555555555557,64.9,17.4,0.429976049307668,43.0,13.258872078251873,34.53025998337755,5.812986899762662,0.0054667027840939,0.33510477893668117,0,66.48952210633188,985.5700617150111,1.0,0,0,0.005466702784093891
2025-05-25,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,79.30941233282772,2379.282369984832,3058.4627505223034,24.555555555555557,8.666666666666666,16.055555555555557,65.4,11.4,0.2787053261868646,27.87,12.485187214704649,30.225877984349808,5.813537340184674,0.00539446641126591,0.34049924534794707,0,65.95007546520529,977.5738776164575,1.0,0,0,0.005394466411265897
2025-05-26,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.376964109730473,82.0924991787422,2462.774975362266,3078.839714632034,27.722222222222225,8.944444444444445,17.333333333333332,60.6,15.0,0.37492737508625384,37.49,12.107445749589578,31.511013523940594,5.757760984834561,0.00583746815188924,0.3463367134998363,0,65.36632865001637,968.9210347857988,1.0,0,0,0.005837468151889236
2025-05-27,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.081854801410287,80.71532240658135,2421.4596721974403,3098.9215694334443,28.833333333333332,9.5,18.77777777777778,49.8,13.0,0.37654436639621597,37.65,12.621717335243504,36.01816792831968,5.103972298898805,0.005411027443877748,0.351747740943714,0,64.8252259056286,960.9003023713358,1.0,0,0,0.005411027443877725
2025-05-28,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.788813670375422,84.0144637950853,2520.4339138525593,3119.71038310382,25.444444444444443,13.222222222222221,18.666666666666664,69.6,14.5,0.3447191858379109,34.47,12.989840478065547,36.210855632236694,6.038583561078863,0.0059095700897042565,0.3576573110334183,0,64.23426889665818,952.1405832855156,1.0,0,0,0.005909570089704275
2025-05-29,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.598970346181467,92.4618616155135,2773.855848465405,3142.3093534500013,28.055555555555557,9.888888888888888,17.88888888888889,58.8,12.5,0.41651170995208064,41.65,13.944517219485691,37.19589244407997,5.702672777773406,0.005513668798994477,0.36317097983241275,0,63.682902016758725,943.9677062270661,1.0,0,0,0.005513668798994453
2025-05-30,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.235572851168016,86.0993399721174,2582.9801991635222,3163.544926301169,30.333333333333332,10.222222222222221,20.166666666666668,48.0,24.8,0.609503222023061,60.95,14.582343658335608,39.20601997352679,6.095451973195677,0.005681875375641233,0.368852855208054,0,63.1147144791946,935.5454976034692,1.0,0,0,0.005681875375641243
2025-05-31,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.76204774444197,83.88955614072918,2516.6866842218756,3184.3069740456112,24.777777777777775,14.555555555555555,18.944444444444443,66.6,22.4,0.48122381370362116,48.12,13.647182665783651,37.537840540067414,5.6374136481130686,0.005709235695552797,0.3745620909036068,0,62.54379090963932,927.0827329473886,1.0,0,0,0.005709235695552817
2025-06-01,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,77.75042373021932,2332.5127119065796,3204.3069740456112,27.444444444444446,10.333333333333334,18.388888888888886,59.8,14.1,0.3328268361682333,33.28,12.66290114477374,36.73815483815189,5.224180753976714,0.005550537288653668,0.3801126281922605,0,61.98873718077395,918.8552059554195,1.0,0,0,0.005550537288653679
2025-06-02,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,73.2772193870695,2198.316581612085,3224.3069740456112,28.444444444444443,10.722222222222221,18.833333333333336,53.2,15.8,0.35425950355843294,35.43,11.667963603720873,32.96072047063786,4.576693896076236,0.005563838165693958,0.38567646635795444,0,61.43235336420456,910.6079631559211,1.0,0,0,0.005563838165693946
2025-06-03,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.270538136390005,81.59584463648669,2447.875339094601,3244.577512182001,29.833333333333332,11.055555555555555,19.111111111111114,48.7,18.8,0.47929730295903183,47.93,13.709733721489075,35.370495311031775,5.522944110887792,0.005800811804400692,0.3914772781623551,0,60.85227218376449,902.0094558017587,1.0,0,0,0.005800811804400674
2025-06-04,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.919326173772518,84.62352214427176,2538.7056643281526,3265.4968383557734,28.944444444444443,10.555555555555555,19.777777777777775,43.8,22.6,0.5808410311892428,58.08,14.753785466796455,37.14488592833718,5.310086959633379,0.006116293755254663,0.3975935719176098,0,60.240642808239016,892.943311508838,1.0,0,0,0.006116293755254687
2025-06-05,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.651894870369823,97.37550939505918,2921.2652818517754,3289.148733226143,23.333333333333332,13.88888888888889,18.388888888888886,73.4,22.4,0.5503520512345497,55.04,14.480321085729619,39.195517668486815,6.356913883904003,0.006380580194472909,0.4039741521120827,0,59.602584788791724,883.4854170664812,1.0,0,0,0.006380580194472907
2025-06-06,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.19541178220933,85.9119216503102,2577.357649509306,3310.3441450083524,25.222222222222225,13.333333333333334,17.88888888888889,71.1,11.9,0.31100261496253323,31.1,12.532225120670638,37.58507562729816,6.003944150281009,0.00579661255360315,0.40977076466568585,0,59.02292353343142,874.8931342357274,1.0,0,0,0.005796612553603142
2025-06-07,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.474109266534587,91.8791765771614,2756.375297314842,3332.818254274887,27.666666666666668,10.944444444444446,18.444444444444443,61.2,17.4,0.48052745174162903,48.05,14.859018060104644,37.73834731240733,5.740926475365572,0.005817971222708574,0.4155887358883944,0,58.44112641116056,866.2691915822503,1.0,0,0,0.005817971222708551
2025-06-08,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.251056602191273,81.50493081022593,2445.147924306778,3353.069310877078,29.444444444444443,12.055555555555557,19.777777777777775,54.9,20.1,0.4744828391206615,47.45,13.137771779572804,33.68848277650909,5.607115423865416,0.005562835196807416,0.4211515710852018,0,57.88484289147981,858.0234354773108,1.0,0,0,0.005562835196807392
2025-06-09,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,76.70539363508082,2301.161809052425,3373.069310877078,31.72222222222222,13.944444444444445,21.77777777777778,42.9,30.2,0.6485178910442282,64.85,14.199396123190553,36.94607339398625,5.308713236362744,0.006618429020955135,0.4277700001061569,0,57.22299998938431,848.2129791948797,1.0,0,0,0.006618429020955108
2025-06-10,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.2441826643734,2347.3254799312017,3393.069310877078,25.666666666666668,11.944444444444445,17.27777777777778,34.0,27.1,0.6459028920471116,64.59,13.404308583847513,33.46010976361708,5.283244494935249,0.005367820128467833,0.4331378202346247,0,56.68621797653752,840.2562927160257,1.0,0,0,0.005367820128467815
2025-06-11,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,79.92341754824973,2397.702526447492,3413.069310877078,23.833333333333336,8.833333333333334,16.055555555555557,46.1,21.7,0.5237831412176568,52.38,14.015830367477832,33.2192705505894,5.821901811268443,0.006331625422564001,0.4394694456571887,0,56.05305543428113,830.8709636283943,1.0,0,0,0.006331625422563991
2025-06-12,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,24.0,99.89928812704615,2996.9786438113842,3437.069310877078,23.444444444444443,8.222222222222221,15.0,59.4,19.7,0.581521899320171,58.15,15.0,35.37533163436345,6.1983690419283795,0.00613278271482453,0.44560222837201324,0,55.43977716279868,821.7803778529872,1.0,0,0,0.006132782714824536
2025-06-13,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,79.2502932454293,2377.5087973628792,3457.069310877078,22.16666666666667,11.055555555555555,15.88888888888889,69.2,16.1,0.33768622159433626,33.77,12.612440803749985,33.02426024506177,5.931492957470284,0.006435150870072424,0.45203737924208565,0,54.79626207579143,812.2415936367013,1.0,0,0,0.006435150870072404
2025-06-14,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.257733805604516,90.86942442615441,2726.0827327846323,3479.3270446826823,21.444444444444443,10.555555555555555,15.555555555555555,69.7,21.0,0.4964577935201505,49.65,14.94660720918885,34.960231315973715,5.838177977507568,0.006397264356256916,0.4584346435983426,0,54.156535640165735,802.7589683648271,1.0,0,0,0.0063972643562569265
2025-06-15,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.67950975339082,2360.3852926017244,3499.3270446826823,22.333333333333332,12.055555555555557,16.666666666666668,68.9,14.5,0.3094123712543788,30.94,12.137870639083088,34.96493963633853,5.643252365629009,0.0060078245367323,0.4644424681350749,0,53.5557531864925,793.8536073216676,1.0,0,0,0.00600782453673232
2025-06-16,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.397359519311365,91.52101109011971,2745.6303327035916,3521.724404201994,24.444444444444443,11.333333333333334,17.11111111111111,67.9,12.1,0.36704214270720426,36.7,13.234329950148295,35.0202044534924,5.827975823662362,0.006239615027863967,0.47068208316293886,0,52.93179168370612,784.6046646713427,1.0,0,0,0.006239615027863965
2025-06-17,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.577426449158796,87.69465676274105,2630.8397028822314,3543.3018306511526,27.722222222222225,9.944444444444445,18.111111111111107,58.2,15.7,0.4356538975116424,43.57,13.411037004632519,35.38761518620623,5.9656204822258365,0.006162054978913445,0.4768441381418523,0,52.31558618581478,775.4706888004579,1.0,0,0,0.006162054978913423
2025-06-18,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.765043153512863,83.90353471639337,2517.106041491801,3564.0668738046656,29.944444444444443,13.555555555555555,20.500000000000004,44.9,15.2,0.4538379463869367,45.38,13.592685099796972,39.44234853362608,5.522251307543047,0.006542546235195936,0.48338668437704824,0,51.661331562295175,765.7727131006425,1.0,0,0,0.006542546235195956
2025-06-19,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.93885621079685,84.71466231705196,2541.4398695115588,3585.0057300154626,24.777777777777775,10.444444444444443,16.77777777777778,70.4,15.9,0.36874282607418074,36.87,12.316240072444419,32.029818194401486,5.511148402956009,0.005763952202087225,0.4891506365791355,0,51.08493634208645,757.2288425063425,1.0,0,0,0.0057639522020872525
2025-06-20,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.017818456855913,80.41648613199426,2412.4945839598277,3605.0235484723185,30.666666666666668,10.333333333333334,19.27777777777778,57.4,16.6,0.401152678720594,40.12,13.161019203205045,37.40890519352012,5.48768761971146,0.005828636290802635,0.49497927286993815,0,50.502072713006186,748.5890910885869,1.0,0,0,0.005828636290802658
2025-06-21,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.669108302223123,88.12250541037456,2643.675162311237,3626.692656774542,26.333333333333336,13.38888888888889,19.166666666666668,46.0,25.9,0.6494147211852153,64.94,14.259239828124837,38.45074098837591,5.598557398993553,0.00600984181140604,0.5009891146813442,0,49.901088531865575,739.6807398516919,1.0,0,0,0.006009841811406069
2025-06-22,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.31752477948883,81.81511563761454,2454.453469128436,3647.0101815540306,23.555555555555557,12.555555555555555,17.27777777777778,71.0,12.3,0.2884889212210563,28.85,13.09126673775209,34.729187962065524,5.752595581631623,0.006427979477690671,0.5074170941590349,0,49.25829058409651,730.1525857458481,1.0,0,0,0.006427979477690693
2025-06-23,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,76.42075965362926,2292.622789608878,3667.0101815540306,29.055555555555557,9.611111111111109,18.055555555555557,56.1,19.5,0.4238435213354471,42.38,11.375938216376397,36.4340238045408,5.4107475007658925,0.006798968093155522,0.5142160622521904,0,48.578393774780956,720.0745175166112,1.0,0,0,0.0067989680931555
2025-06-24,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,76.05443697976267,2281.63310939288,3687.0101815540306,27.16666666666667,10.444444444444443,17.555555555555557,48.6,20.4,0.4655126450935428,46.55,12.313616440626555,33.13694668956093,5.499502527627407,0.006198157913972193,0.5204142201661626,0,47.95857798338374,710.8870264890419,1.0,0,0,0.006198157913972158
2025-06-25,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.258881876583178,86.20811542405484,2586.2434627216453,3708.2690634306136,26.333333333333336,10.055555555555555,17.22222222222222,58.5,15.9,0.4270103482670584,42.7,12.623496312547884,38.23174111642365,6.0761044268940845,0.00683046350710701,0.5272446836732696,0,47.27553163267304,700.7622728030765,1.0,0,0,0.006830463507107032
2025-06-26,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.368636884615654,96.05363879487305,2881.6091638461917,3731.6377003152293,30.333333333333332,9.777777777777779,19.333333333333332,51.3,21.5,0.615024404090363,61.5,14.6917127583566,39.33665046988991,6.546946465283337,0.007488963719015777,0.5347336473922853,0,46.526635260771464,689.6614283377966,1.0,0,0,0.007488963719015751
2025-06-27,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.23998742036016,86.11994129501407,2583.598238850422,3752.8776877355895,25.833333333333332,15.944444444444445,20.055555555555554,42.4,22.6,0.5971297394088307,59.71,14.263027667105737,37.03224044376534,5.70242376800157,0.0071912293377485795,0.541924876730034,0,45.8075123269966,679.0019136989679,1.0,0,0,0.007191229337748628
2025-06-28,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.822042510835175,84.16953171723083,2525.085951516925,3773.6997302464247,21.055555555555557,11.277777777777777,16.166666666666668,68.8,16.8,0.3855347503611726,38.55,13.027644541825897,34.18847656932214,5.732315301109702,0.006616442338719222,0.5485413190687533,0,45.145868093124676,669.1944022632911,1.0,0,0,0.006616442338719275
2025-06-29,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.428739209403815,87.0007829772178,2610.023489316534,3795.1284694558285,25.055555555555554,10.055555555555555,16.666666666666668,65.6,10.3,0.31538337047219067,31.54,12.964981683475592,33.27138183354001,5.499152586004752,0.006186296495911869,0.5547276155646651,0,44.52723844353349,660.0244933421341,1.0,0,0,0.006186296495911847
2025-06-30,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.959002612560237,94.14201219194777,2824.260365758433,3818.0874720683887,23.666666666666664,11.777777777777779,16.5,65.2,18.3,0.49497627756153173,49.5,14.373188661585269,35.293320888264645,6.0435100356715,0.007372691578251266,0.5621003071429164,0,43.789969285708366,649.0959983498518,1.0,0,0,0.007372691578251267
2025-07-01,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.329073752045783,86.535677509547,2596.07032528641,3839.4165458204343,22.444444444444446,8.722222222222223,15.277777777777779,72.2,11.0,0.2967722996713674,29.68,13.077105096169202,34.103872086648174,5.513449700041773,0.006654802504071464,0.5687551096469878,0,43.12448903530122,639.2316258790286,1.0,0,0,0.0066548025040714665
2025-07-02,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.383609153749394,82.12350938416384,2463.7052815249153,3859.800154974184,25.055555555555554,9.38888888888889,16.88888888888889,66.7,11.6,0.29678062258529725,29.68,12.074047823603193,34.82151184212566,5.9511705847741965,0.007450250007773619,0.5762053596547615,0,42.37946403452385,628.1881665077746,1.0,0,0,0.007450250007773662
2025-07-03,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.659433065089832,92.74402097041923,2782.3206291125766,3882.4595880392735,28.333333333333332,12.166666666666666,19.777777777777775,54.9,15.7,0.48492078470934363,48.49,14.639986707787257,38.75780076851905,6.150403524862553,0.0074425961392503405,0.5836479557940119,0,41.63520442059882,617.1560524183542,1.0,0,0,0.007442596139250357
2025-07-04,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.64313465769242,88.00129506923129,2640.038852076939,3904.102722696966,30.72222222222222,14.277777777777779,21.333333333333336,42.6,19.5,0.5605616314468902,56.06,14.493849541423558,42.070906184064825,5.842377909993919,0.006904007942822221,0.590551963736834,0,40.94480362631659,606.9222842715378,1.0,0,0,0.006904007942822199
2025-07-05,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.303633987993987,95.75029194397194,2872.5087583191585,3927.40635668496,29.166666666666668,8.722222222222223,18.444444444444443,31.4,11.9,0.5400766884886885,54.01,14.970445243785527,40.6530082610241,6.51958506221267,0.00730805060975955,0.5978600143465936,0,40.21399856534064,596.089606185871,1.0,0,0,0.0073080506097595865
2025-07-06,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.274851655832858,86.28264106055335,2588.4792318166005,3948.6812083407926,31.72222222222222,8.88888888888889,19.333333333333332,29.3,21.0,0.6252950551944287,62.53,14.544904416825434,40.56864554553993,5.225111678595158,0.007617763911572093,0.12109555565163316,1,87.8904444348367,1302.794605851929,1.0,0,0,-0.4767644586949605
2025-07-07,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,76.4287167779565,2292.861503338695,3968.6812083407926,23.22222222222222,11.777777777777779,17.61111111111111,57.8,27.7,0.5472590880965147,54.73,13.215993510420414,35.50627334140672,4.868648107240671,0.005243841478872606,0.12633939713050577,0,87.36606028694942,1295.0216921563074,1.0,0,0,0.005243841478872607
2025-07-08,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,75.42288560528034,2262.6865681584104,3988.6812083407926,22.444444444444446,13.444444444444446,17.27777777777778,66.7,23.7,0.4409825162281929,44.1,13.569596355840764,36.51542493204442,5.731317044399728,0.0051998616444664855,0.13153925877497225,0,86.84607412250278,1287.3139694964116,1.0,0,0,0.00519986164446648
2025-07-09,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.476391898346876,96.55649552561874,2896.6948657685625,4012.1576002391394,22.666666666666668,9.055555555555554,14.777777777777779,68.0,9.8,0.36610195216711805,36.61,14.110937511779431,32.0099221059586,6.106824336017908,0.0051521103786528934,0.13669136915362515,0,86.33086308463749,1279.677028241621,1.0,0,0,0.005152110378652902
2025-07-10,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.585498581174946,97.06566004548309,2911.9698013644925,4035.743098820314,25.833333333333332,6.944444444444445,15.38888888888889,57.1,14.1,0.48159280984868863,48.16,14.50876779492619,35.26516894835988,6.2271166984648865,0.005954882254640859,0.142646251408266,0,85.73537485917339,1270.8501432147948,1.0,0,0,0.005954882254640859
2025-07-11,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.7307211800761,83.74336550702179,2512.300965210654,4056.4738200003903,27.055555555555557,6.555555555555554,16.22222222222222,50.2,12.3,0.3854621345739652,38.55,12.702139105453272,32.59220166185166,5.20669885773442,0.0044386426413294605,0.14708489404959546,0,85.29151059504045,1264.2707707612676,1.0,0,0,0.004438642641329454
2025-07-12,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.42521901829602,82.31768875204808,2469.5306625614426,4076.8990390186864,29.333333333333332,9.722222222222221,19.0,41.4,19.0,0.5168279355305022,51.68,12.95966065239541,36.8327578333741,5.595359268515784,0.0049322906636318,0.15201718471322725,0,84.79828152867728,1256.9596669064708,1.0,0,0,0.004932290663631794
2025-07-13,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.1921664383633,95.23011004569541,2856.9033013708627,4100.09120545705,23.555555555555557,13.11111111111111,18.333333333333332,66.5,17.0,0.4769134844533799,47.69,13.85607401031205,37.21741711620891,6.63654540015508,0.006028916165735023,0.1580461008789623,0,84.19538991210376,1248.0230418724757,1.0,0,0,0.006028916165735032
2025-07-14,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,77.25068022569559,2317.520406770868,4120.09120545705,27.333333333333332,9.333333333333332,18.055555555555557,61.5,14.3,0.3256318428819526,32.56,11.810562563697145,34.16273795793272,5.590205343879652,0.004938156285887874,0.16298425716485015,0,83.70157428351499,1240.7032434421944,1.0,0,0,0.004938156285887868
2025-07-15,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.73691086730922,2362.1073260192766,4140.09120545705,28.666666666666668,10.666666666666668,19.055555555555557,51.7,15.2,0.38973349032204996,38.97,12.609781787231793,38.89311625227781,5.529319494348235,0.005281920045306192,0.16826617721015635,0,83.17338227898436,1232.873886123757,1.0,0,0,0.005281920045306199
2025-07-16,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.964990192033568,89.50328756282332,2685.0986268846996,4162.056195649084,28.666666666666668,10.722222222222221,19.111111111111114,49.8,12.5,0.4313790381471506,43.14,13.948043444902956,37.96575199096112,5.779077972905346,0.005375089213685404,0.17364126642384176,0,82.63587335761582,1224.9064247249764,1.0,0,0,0.005375089213685402
2025-07-17,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.408092315710615,82.23776413998287,2467.1329241994863,4182.4642879647945,26.944444444444443,11.666666666666666,18.388888888888886,46.1,16.1,0.4514252994125761,45.14,13.23256980187454,36.81765094259688,5.527376338719474,0.005323897456625185,0.17896516388046693,0,82.10348361195331,1217.0148445501345,1.0,0,0,0.005323897456625176
2025-07-18,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.992317199919892,84.9641469329595,2548.924407988785,4203.456605164714,27.666666666666668,8.333333333333334,18.055555555555557,48.3,12.8,0.40971850983859964,40.97,12.902805585251498,35.64453254377524,5.038095769413928,0.00532714289638365,0.18429230677685057,0,81.57076932231494,1209.1184536800706,1.0,0,0,0.005327142896383641
2025-07-19,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.75483565221323,83.85589971032842,2515.6769913098524,4224.211440816927,24.055555555555557,14.777777777777779,18.944444444444443,63.2,27.7,0.578710394756314,57.87,14.311923255939538,37.70787629518283,5.898025782645335,0.0055478870196077855,0.18984019379645836,0,81.01598062035417,1200.894855165468,1.0,0,0,0.005547887019607789
2025-07-20,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.5063618231984,87.36302184159254,2620.890655247776,4245.717802640125,20.33333333333333,13.055555555555555,17.0,71.9,22.4,0.48483428299550213,48.48,14.1715783018938,35.99553462278149,6.147796011128441,0.005783330345910322,0.1956235241423687,0,80.43764758576313,1192.322260468785,1.0,0,0,0.005783330345910331
2025-07-21,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.111222791970576,94.85237302919602,2845.5711908758803,4268.8290254320955,24.333333333333332,10.166666666666664,17.27777777777778,65.2,13.4,0.4222725057640986,42.23,14.146089418916633,37.820202291591016,5.608413740900563,0.004742988797881763,0.20036651294025046,0,79.96334870597495,1185.2917575953154,1.0,0,0,0.004742988797881764
2025-07-22,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.13587736035262,85.63409434831222,2569.0228304493667,4289.964902792448,26.555555555555557,13.833333333333334,19.66666666666667,52.5,16.6,0.4580213088371508,45.8,13.212610419015745,39.61828554319435,5.542736329632743,0.005398788973068119,0.20576530191331857,0,79.42346980866814,1177.2891661902158,1.0,0,0,0.005398788973068114
